1 0.000000e+00 1.686296e+01 0.000000e+00 2.472850e+00 0.000000e+00 7.992152e+00
1 3.000000e-02 1.283157e+01 1.154841e-02 2.211340e+00 1.990206e-03 6.529987e+00
1 6.000000e-02 9.692758e+00 3.489393e-02 1.941461e+00 6.989260e-03 4.986268e+00
1 9.000000e-02 7.317313e+00 5.927024e-02 1.681519e+00 1.362030e-02 3.586273e+00
1 1.200000e-01 5.549063e+00 7.990651e-02 1.444218e+00 2.079673e-02 2.423229e+00
1 1.500000e-01 4.242573e+00 9.545789e-02 1.235781e+00 2.780508e-02 1.507166e+00
1 1.800000e-01 3.278145e+00 1.062119e-01 1.057394e+00 3.425956e-02 8.093766e-01
1 2.100000e-01 2.563659e+00 1.130573e-01 9.071767e-01 4.000649e-02 2.895597e-01
1 2.400000e-01 2.030823e+00 1.169754e-01 7.818081e-01 4.503215e-02 -9.126876e-02
1 2.700000e-01 1.630025e+00 1.188288e-01 6.775674e-01 4.939466e-02 -3.662178e-01
1 3.000000e-01 1.325564e+00 1.193008e-01 5.909007e-01 5.318106e-02 -5.618491e-01
1 3.300000e-01 1.091829e+00 1.189001e-01 5.186706e-01 5.648323e-02 -6.988850e-01
1 3.600000e-01 9.104176e-01 1.179901e-01 4.582273e-01 5.938625e-02 -7.932091e-01
1 3.900000e-01 7.680555e-01 1.168212e-01 4.073883e-01 6.196376e-02 -8.568115e-01
1 4.200000e-01 6.551063e-01 1.155608e-01 3.643825e-01 6.427708e-02 -8.986092e-01
1 4.500000e-01 5.645251e-01 1.143163e-01 3.277834e-01 6.637614e-02 -9.251415e-01
1 4.800000e-01 4.911197e-01 1.131540e-01 2.964453e-01 6.830100e-02 -9.411420e-01
1 5.100000e-01 4.310313e-01 1.121112e-01 2.694487e-01 7.008361e-02 -9.499963e-01
1 5.400000e-01 3.813670e-01 1.112066e-01 2.460538e-01 7.174929e-02 -9.540972e-01
1 5.700000e-01 3.399387e-01 1.104461e-01 2.256637e-01 7.331813e-02 -9.551160e-01
1 6.000000e-01 3.050772e-01 1.098278e-01 2.077947e-01 7.480610e-02 -9.542059e-01
1 6.300000e-01 2.754980e-01 1.093452e-01 1.920532e-01 7.622590e-02 -9.521522e-01
1 6.600000e-01 2.502041e-01 1.089889e-01 1.781169e-01 7.758770e-02 -9.494824e-01
1 6.900000e-01 2.284153e-01 1.087485e-01 1.657208e-01 7.889970e-02 -9.465444e-01
1 7.200000e-01 2.095161e-01 1.086131e-01 1.546460e-01 8.016851e-02 -9.435629e-01
1 7.500000e-01 1.930172e-01 1.085722e-01 1.447103e-01 8.139954e-02 -9.406782e-01
1 7.800000e-01 1.785264e-01 1.086154e-01 1.357614e-01 8.259724e-02 -9.379737e-01
1 8.100000e-01 1.657272e-01 1.087336e-01 1.276715e-01 8.376530e-02 -9.354944e-01
1 8.400000e-01 1.543625e-01 1.089182e-01 1.203327e-01 8.490678e-02 -9.332603e-01
1 8.700000e-01 1.442216e-01 1.091613e-01 1.136534e-01 8.602428e-02 -9.312750e-01
1 9.000000e-01 1.351311e-01 1.094562e-01 1.075556e-01 8.712001e-02 -9.295316e-01
1 9.300000e-01 1.269471e-01 1.097966e-01 1.019723e-01 8.819584e-02 -9.280173e-01
1 9.600000e-01 1.195498e-01 1.101771e-01 9.684616e-02 8.925342e-02 -9.267157e-01
1 9.900000e-01 1.128383e-01 1.105928e-01 9.212750e-02 9.029416e-02 -9.256088e-01
1 1.020000e+00 1.067278e-01 1.110396e-01 8.777327e-02 9.131931e-02 -9.246784e-01
1 1.050000e+00 1.011462e-01 1.115137e-01 8.374600e-02 9.232996e-02 -9.239067e-01
1 1.080000e+00 9.603214e-02 1.120119e-01 8.001295e-02 9.332710e-02 -9.232768e-01
1 1.110000e+00 9.133290e-02 1.125313e-01 7.654542e-02 9.431161e-02 -9.227729e-01
1 1.140000e+00 8.700318e-02 1.130693e-01 7.331816e-02 9.528428e-02 -9.223806e-01
1 1.170000e+00 8.300381e-02 1.136239e-01 7.030887e-02 9.624581e-02 -9.220868e-01
1 1.200000e+00 7.930075e-02 1.141931e-01 6.749782e-02 9.719686e-02 -9.218798e-01
1 1.230000e+00 7.586434e-02 1.147752e-01 6.486749e-02 9.813803e-02 -9.217490e-01
1 1.260000e+00 7.266860e-02 1.153687e-01 6.240228e-02 9.906986e-02 -9.216851e-01
1 1.290000e+00 6.969072e-02 1.159723e-01 6.008825e-02 9.999286e-02 -9.216799e-01
1 1.320000e+00 6.691059e-02 1.165850e-01 5.791293e-02 1.009075e-01 -9.217260e-01
1 1.350000e+00 6.431040e-02 1.172057e-01 5.586512e-02 1.018142e-01 -9.218172e-01
1 1.380000e+00 6.187436e-02 1.178335e-01 5.393476e-02 1.027134e-01 -9.219478e-01
1 1.410000e+00 5.958843e-02 1.184678e-01 5.211275e-02 1.036054e-01 -9.221129e-01
